#OTU ID	ESSE.222.0433	ESSE.222.0424	ESSE.222.0429	ESSE.222.0426	ESSE.222.0428	ESSE.222.0425	ESSE.222.0366	ESSE.222.0431	ESSE.222.0432	ESSE.222.0430	ESSE.222.0384	ESSE.222.0383
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__accolens	0.0440761579261	0.000462363602737	0.0	0.0	0.0	0.000306466441925	0.00521774031708	0.0	0.0	0.0	0.00418690336627	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__accolens-macginleyi	0.0	0.0	0.0	0.0	0.0	0.000388190826438	0.0	0.00448352497826	0.0	0.00129037808078	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__amycolatum	0.0	0.0	0.0	0.0	0.0	0.0	0.000535152853034	0.000560440622282	0.0	0.00392848437926	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__appendicis	0.0	0.0	0.0	0.0	0.0535586706413	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__atypicum	0.0	0.0	0.0	0.0	0.0	0.0	0.000401364639775	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__aurimucosum	0.0	0.0	0.0	0.0	0.0667635682787	0.0	0.00043481169309	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__bovis	0.0	0.342118241785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000558253782169	0.0210715261248
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__confusum-pseudogenitalium-tuberculostearicum	0.0	0.0	0.00048476622149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__coyleae-pilbarense	0.0	0.00061648480365	0.0	0.0	0.00783424897145	0.0	0.0025085289986	0.000715044931877	0.00134081957597	0.000387113424233	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__diphtheriae	0.0	0.0	0.0	0.0	0.00130570816191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__durum	0.00133808379951	0.00049318784292	0.0	0.0	0.000665172082481	0.0	0.0	0.0	0.0	0.0	0.000446603025735	0.00070238420416
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__falsenii	0.0	0.0	0.0	0.0	0.00778497696534	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__flavescens-sp5020	0.0	0.0	0.0	0.0	0.000936168116085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__glucuronolyticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000753642605929	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__halotolerans	0.0	0.0	0.0	0.0	0.000468084058042	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__jeikeium	0.0	0.0	0.0	0.0	0.000714444088591	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__kroppenstedtii	0.0	0.0165834412182	0.0	0.0	0.000270996033604	0.00177750536316	0.0940531139207	0.0	0.00398055811615	0.0347541829756	0.0104951711048	0.0913099465408
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__massiliense	0.000370794305889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__mastitidis	0.000306308339648	0.0	0.0	0.0	0.0	0.0	0.0	0.000251232003092	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__matruchotii	0.00356284963485	0.000647309043832	0.00189058826381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115000279127	0.00468256136106
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__mucifaciens	0.0	0.000400715122372	0.0	0.0	0.000640536079426	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__mucifaciens-ureicelerivorans	0.0016282706476	0.0	0.0	0.0	0.0035475844399	0.0	0.0	0.00175862402164	0.0	0.000243738081925	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__pilbarense	0.0	0.0	0.0	0.0	0.00840087704171	0.0	0.0	0.00765291332496	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__pseudodiphtheriticum	0.135726837447	0.00049318784292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__pseudogenitalium	0.0	0.0	0.0	0.0	0.000492720061097	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__pseudogenitalium-tuberculostearicum	0.000628738170856	0.117317058135	0.00147853697554	0.0	0.0971397600453	0.00661967514557	0.00906415144826	0.0252971301575	0.0493589206402	0.00272413150386	0.0208786914531	0.0191985015804
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__simulans	0.0	0.0	0.0	0.0	0.0167278460743	0.0	0.000535152853034	0.0	0.0	0.0	0.0	0.00312170757404
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__simulans-sp5023	0.0	0.0	0.0	0.0	0.000320268039713	0.0	0.0	0.0	0.0	0.0	0.000502428403952	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__striatum	0.0	0.0	0.0	0.0	0.000369540045823	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__NA;s__sp5023	0.0	0.0	0.0	0.0	0.00142888817718	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__NA;s__sp5027	0.0	0.000462363602737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__NA;s__sp5276	0.000354672814329	0.00107884840639	0.00349031679473	0.0	0.000615900076372	0.004617427725	0.000468258746404	0.000289883080491	0.00167602446996	0.00880324601775	0.0049405459722	0.00300464354002
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Turicella;s__otitidis	0.0	0.0	0.0	0.0	0.0	0.0	0.0070907753027	0.0	0.0	0.0	0.0	0.0815546103719
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia;s__cinnamea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000286750684617	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__chlorophenolicum-chubuense-poriferae	0.000338551322768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__intermedium-saskatchewanense	0.000773831594899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__obuense	0.00199906495349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Gordonia;s__otitidis	0.0	0.0	0.0	0.0	0.000443448054988	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__casei	0.000354672814329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000372775890002	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__linens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00107531506731	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__massiliense	0.0	0.0	0.0	0.0	0.00101007612525	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__mcbrellneri-paucivorans	0.0	0.0	0.0	0.0	0.0133773496588	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__conglomeratum-faecium-paraconglomeratum	0.000338551322768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;s__zhongshanense	0.0	0.0	0.0	0.0	0.0010347121283	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Dermabacter;s__hominis	0.0	0.0	0.0	0.0	0.00800670099283	0.0	0.0	0.0	0.000963714070225	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;g__Dermacoccus;s__abyssi-barathri-profundi	0.0	0.00101719992602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;g__Dermacoccus;s__nishinomiyaensis	0.000290186848087	0.0	0.0	0.0	0.000369540045823	0.0	0.00234129373202	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__NA;s__NA	0.000177336407164	0.0	0.0	0.0	0.000468084058042	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Ornithinimicrobium;s__humiphilum-pekingense	0.0	0.0	0.0	0.0	0.0	0.00036775973031	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__maritypicum-oxydans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00050181369808	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Zimmermannella;s__sp6938	0.0	0.0	0.0	0.0	0.00973122120667	0.0	0.000501705799719	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__sanguinis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166315397078	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__rhizophila	0.00128971932483	0.0	0.0	0.0	0.0035475844399	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__rhizophila-salsicia	0.00157990617292	0.0	0.0	0.0	0.00613436476066	0.0	0.00147167034584	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Micrococcus;s__NA	0.0	0.0	0.0	0.0	0.000615900076372	0.0	0.00200682319888	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Micrococcus;s__aloeverae	0.000773831594899	0.00163368472967	0.0	0.0	0.00216796826883	0.0	0.0025085289986	0.000657068315779	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__aeria	0.0	0.000339066642007	0.0	0.0	0.0010347121283	0.0	0.0	0.0	0.000460906729238	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__amarae	0.00041915878057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__dentocariosa	0.00733527865998	0.0010480241662	0.00176939670844	0.0	0.000714444088591	0.0	0.00140477623921	0.000386510773988	0.000460906729238	0.000272413150386	0.0178082956512	0.00690677800757
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__mucilaginosa	0.000612616679295	0.000524012083102	0.00048476622149	0.0	0.00845014904782	0.0	0.00414743461101	0.00131413663156	0.0	0.0	0.0111371629543	0.00284855816131
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Granulicoccus;s__sp7719	0.0	0.0	0.0	0.0	0.00120716414969	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__acidifaciens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000586166471278	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__acidipropionici	0.0	0.0	0.0	0.0	0.0	0.00173664317091	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__acidipropionici-jensenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000630851506158	0.00184223748116	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	0.266375405052	0.273041119536	0.893545337761	0.517533606078	0.179941366313	0.951639595464	0.525921466319	0.714175282636	0.236654655158	0.738598075903	0.512449059342	0.550474109338
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes-humerusii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000474515714844	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__avidum	0.0	0.0	0.0	0.0	0.000344904042768	0.0	0.0	0.0	0.0	0.000258075616156	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__avidum-granulosum-propionicum	0.0	0.0	0.0	0.0	0.0	0.0	0.00304368185163	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__avidum-propionicum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000802901916928	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__granulosum	0.0235373776782	0.00480858146847	0.000775625954383	0.0	0.00421275652238	0.00183879865155	0.0124757508863	0.00243501787612	0.14350959524	0.00962048546891	0.0059454027801	0.00468256136106
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__microaerophilum	0.000709345628658	0.0	0.000799864265458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128398369899	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__propionicum	0.000306308339648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__sp8091	0.000693224137097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__parvulum	0.000483644746812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00125607100988	0.000468256136106
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium;s__rimae	0.0	0.000462363602737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__aerofaciens	0.0	0.0	0.0	0.0	0.00241432829938	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__profusa	0.0	0.0	0.00070291102116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__vulgatus	0.0	0.0	0.0	0.0	0.000295632036658	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__catoniae	0.000902803527382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__endodontalis	0.000935046510503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
